prob,dim,npts,nout,error,minimum,feval,niter,convergence,minimum_PT,maximum_PT,mean_PT,median_PT,memory,alloc
trig_9.0_2.5_5.5_850_196.csv,3,850,196,1.366171176186981e-9,5.319607593331253e-16,22.0,22,true,0.011716134000000001,0.023554289000000003,0.012442768534825871,0.011841635500000001,3889760,47695
trig_9.0_4.0_2.5_300_33.csv,3,300,33,14.479521908230762,6375.7177385822715,11.0,11,true,0.001977532,0.013550857000000001,0.0022544879980000002,0.0020404145,1455152,17945
trig_9.0_4.0_3.5_850_60.csv,3,850,60,75.64815419740854,7932.736866387698,18.0,18,true,0.011363335,0.025068363000000003,0.01234681010617284,0.011606718,5051408,62130
trig_9.0_4.5_7.0_400_76.csv,3,400,76,10.692708048058787,9025.502996581608,25.0,25,true,0.005705725,0.018610423,0.006428815350899743,0.005836275500000001,3956304,49301
trig_9.0_5.0_5.5_950_238.csv,3,950,238,3.356069736965246,13669.428255708033,26.0,26,true,0.020560185,0.03401516,0.022253967964444444,0.020867212,9018224,111808
trig_9.0_5.0_8.0_100_23.csv,3,100,23,1.3940072207674348e-8,8.419515463577064e-15,22.0,22,true,0.000652277,0.012503664000000001,0.0007555436210000001,0.0006736645000000001,519680,6605
trig_9.0_6.5_2.5_850_187.csv,3,850,187,4.328132601873623,13994.825636562531,13.0,13,true,0.008939105000000001,0.022573783,0.0097212324815534,0.009067586,4248320,52098
trig_9.0_6.5_6.0_850_204.csv,3,850,204,5.08458842446237,13459.14835287414,17.0,17,true,0.011277849000000001,0.024620528000000003,0.01231690877093596,0.011491975500000001,5387424,66384
trig_9.0_6.5_8.5_600_30.csv,3,600,30,5.78606735590302,18170.27515099823,10.0,10,true,0.004276174000000001,0.016955869000000002,0.0048195481830000005,0.004390032,2834080,34503
trig_9.0_9.0_2.0_550_44.csv,3,550,44,11.395917541212523,17308.44625201803,15.0,15,true,0.005728568000000001,0.018061235000000002,0.00639204739769821,0.0058711705,3464640,42934
trig_9.0_9.5_5.0_300_63.csv,3,300,63,8.750434139683646,3774.5822002250457,17.0,17,true,0.0019841050000000003,0.014151853,0.00225390587,0.002052085,1303584,16115
trig_9.5_1.5_4.0_200_12.csv,3,200,12,1.6516842897829065e-6,7.180201882188831e-11,41.0,41,true,0.0027716290000000003,0.015197077000000002,0.003167775032,0.0028479875000000003,2065536,25911
trig_9.5_2.0_6.0_600_138.csv,3,600,138,1.732176269086949e-8,3.138361098689656e-15,8.0,8,true,0.0031132620000000003,0.016086486,0.00349940065,0.00320806,1865984,22423
trig_9.5_2.5_1.5_150_38.csv,3,150,38,5.5735425111617465,269.5289924256965,18.0,18,true,0.000901581,0.013632431,0.001053028217,0.0009342205000000001,735280,9235
trig_9.5_5.0_4.0_900_153.csv,3,900,153,140.54641596492235,817.3179557582464,46.0,46,true,0.033400388,0.048227877,0.03590835762142858,0.0338528115,13425840,167092
trig_9.5_6.5_6.5_100_10.csv,3,100,10,6.158070162325498,3207.4871506076565,10.0,10,true,0.000457369,0.012901032000000002,0.0005506259840000001,0.00047700400000000006,455712,5693
trig_9.5_8.5_4.0_550_94.csv,3,550,94,10.082121925575885,14868.870321928338,15.0,15,true,0.005269167,0.017833786,0.005864711640845071,0.005380115,3126976,38734
trig_9.5_9.0_5.0_1000_140.csv,3,1000,140,7.5983492176207434,24690.92634229718,11.0,11,true,0.009581267000000001,0.022588824,0.01051717754297694,0.009770699,4659056,57091
trig_9.5_9.0_8.0_250_52.csv,3,250,52,8.018143494277803,4263.37354265252,7.0,7,true,0.000830133,0.013239748,0.0009663544030000001,0.000851711,701984,8531
trig_9.5_9.5_8.0_350_60.csv,3,350,60,9.332501912398671,6003.571193733715,19.0,19,true,0.00296751,0.015597229,0.00334699048,0.0030562085,1867408,23147
